,name,moves
962,Squirtle,Withdraw
963,Squirtle,Water Gun
964,Squirtle,Bite
965,Squirtle,Bubble Beam
966,Squirtle,Protect
967,Squirtle,Headbutt
968,Squirtle,Hydro Pump
969,Squirtle,Skull Bash
970,Squirtle,Headbutt
971,Squirtle,Rest
972,Squirtle,Protect
973,Squirtle,Substitute
974,Squirtle,Reflect
975,Squirtle,Dig
976,Squirtle,Facade
977,Squirtle,Brick Break
978,Squirtle,Seismic Toss
979,Squirtle,Iron Tail
980,Squirtle,Rock Slide
981,Squirtle,Waterfall
982,Squirtle,Toxic
983,Squirtle,Scald
984,Squirtle,Dragon Pulse
985,Squirtle,Ice Punch
986,Squirtle,Outrage
987,Squirtle,Surf
988,Squirtle,Blizzard
989,Squirtle,Ice Beam
990,Wartortle,Tackle
991,Wartortle,Tail Whip
992,Wartortle,Water Gun
993,Wartortle,Tail Whip
994,Wartortle,Water Gun
995,Wartortle,Withdraw
996,Wartortle,Bubble
997,Wartortle,Bite
998,Wartortle,Rapid Spin
999,Wartortle,Protect
1000,Wartortle,Water Pulse
1001,Wartortle,Aqua Tail
1002,Wartortle,Skull Bash
1003,Wartortle,Iron Defense
1004,Wartortle,Rain Dance
1005,Wartortle,Hydro Pump
1006,Wartortle,Work Up
1007,Wartortle,Toxic
1008,Wartortle,Hail
1009,Wartortle,Hidden Power
1010,Wartortle,Ice Beam
1011,Wartortle,Blizzard
1012,Wartortle,Protect
1013,Wartortle,Rain Dance
1014,Wartortle,Frustration
1015,Wartortle,Return
1016,Wartortle,Brick Break
1017,Wartortle,Double Team
1018,Wartortle,Rock Tomb
1019,Wartortle,Facade
1020,Wartortle,Rest
1021,Wartortle,Attract
1022,Wartortle,Round
1023,Wartortle,Scald
1024,Wartortle,Fling
1025,Wartortle,Gyro Ball
1026,Wartortle,Swagger
1027,Wartortle,Sleep Talk
1028,Wartortle,Substitute
1029,Wartortle,Surf
1030,Wartortle,Waterfall
1031,Wartortle,Confide
1032,Wartortle,Mirror Coat
1033,Wartortle,Haze
1034,Wartortle,Mist
1035,Wartortle,Foresight
1036,Wartortle,Flail
1037,Wartortle,Refresh
1038,Wartortle,Mud Sport
1039,Wartortle,Yawn
1040,Wartortle,Muddy Water
1041,Wartortle,Fake Out
1042,Wartortle,Aqua Ring
1043,Wartortle,Aqua Jet
1044,Wartortle,Water Spout
1045,Wartortle,Brine
1046,Wartortle,Dragon Pulse
1047,Wartortle,Aura Sphere
1048,Wartortle,Water Pledge
1049,Wartortle,Ice Punch
1050,Wartortle,Iron Defense
1051,Wartortle,Icy Wind
1052,Wartortle,Aqua Tail
1053,Wartortle,Zen Headbutt
1054,Wartortle,Dragon Pulse
1055,Wartortle,Iron Tail
1056,Wartortle,Snore
1057,Wartortle,Focus Punch
1058,Wartortle,Water Pulse
1059,Wartortle,Breakneck Blitz
1060,Wartortle,All-Out Pummeling
1061,Wartortle,Continental Crush
1062,Wartortle,Corkscrew Crash
1063,Wartortle,Hydro Vortex
1064,Wartortle,Shattered Psyche
1065,Wartortle,Subzero Slammer
1066,Wartortle,Devastating Drake
1067,Wartortle,Black Hole Eclipse
1068,Wartortle,Tectonic Rage
1069,Wartortle,Dig
1070,Wartortle,Rock Smash
1071,Wartortle,Secret Power
1072,Wartortle,Power-up Punch
1073,Wartortle,Strength
1074,Wartortle,Dive
1075,Wartortle,Secret Power
1076,Wartortle,Endure
1077,Wartortle,Captivate
1078,Wartortle,Natural Gift
1079,Wartortle,Whirlpool
1080,Wartortle,Mud-slap
1081,Wartortle,Rollout
1082,Wartortle,Headbutt
1083,Wartortle,Mega Punch
1084,Wartortle,Mega Kick
1085,Wartortle,Body Slam
1086,Wartortle,Double-edge
1087,Wartortle,Counter
1088,Wartortle,Seismic Toss
1089,Wartortle,Mimic
1090,Wartortle,Dynamic Punch
1091,Wartortle,Defense Curl
1092,Wartortle,Curse
1093,Wartortle,Take Down
1094,Wartortle,Bubble Beam
1095,Wartortle,Submission
1096,Wartortle,Rage
1097,Wartortle,Reflect
1098,Wartortle,Bide
1099,Wartortle,Tackle
1100,Wartortle,Tail Whip
1101,Wartortle,Bubble
1102,Wartortle,Withdraw
1103,Wartortle,Tail Whip
1104,Wartortle,Bubble
1105,Wartortle,Withdraw
1106,Wartortle,Water Gun
1107,Wartortle,Bite
1108,Wartortle,Bubble Beam
1109,Wartortle,Protect
1110,Wartortle,Headbutt
1111,Wartortle,Hydro Pump
1112,Wartortle,Skull Bash
1113,Wartortle,Headbutt
1114,Wartortle,Rest
1115,Wartortle,Protect
1116,Wartortle,Substitute
1117,Wartortle,Reflect
1118,Wartortle,Dig
1119,Wartortle,Facade
1120,Wartortle,Brick Break
1121,Wartortle,Seismic Toss
1122,Wartortle,Iron Tail
1123,Wartortle,Rock Slide
1124,Wartortle,Waterfall
1125,Wartortle,Toxic
1126,Wartortle,Scald
1127,Wartortle,Dragon Pulse
1128,Wartortle,Ice Punch
1129,Wartortle,Outrage
1130,Wartortle,Surf
1131,Wartortle,Blizzard
1132,Wartortle,Ice Beam
1133,Blastoise,Flash Cannon
1134,Blastoise,Tackle
1135,Blastoise,Tail Whip
1136,Blastoise,Water Gun
1137,Blastoise,Withdraw
1138,Blastoise,Tail Whip
1139,Blastoise,Water Gun
1140,Blastoise,Withdraw
1141,Blastoise,Bubble
1142,Blastoise,Bite
1143,Blastoise,Rapid Spin
1144,Blastoise,Protect
1145,Blastoise,Water Pulse
1146,Blastoise,Aqua Tail
1147,Blastoise,Skull Bash
1148,Blastoise,Iron Defense
1149,Blastoise,Rain Dance
1150,Blastoise,Hydro Pump
1151,Blastoise,Work Up
1152,Blastoise,Roar
1153,Blastoise,Toxic
1154,Blastoise,Hail
1155,Blastoise,Hidden Power
1156,Blastoise,Ice Beam
1157,Blastoise,Blizzard
1158,Blastoise,Hyper Beam
1159,Blastoise,Protect
1160,Blastoise,Rain Dance
1161,Blastoise,Frustration
1162,Blastoise,Smack Down
1163,Blastoise,Earthquake
1164,Blastoise,Return
1165,Blastoise,Brick Break
1166,Blastoise,Double Team
1167,Blastoise,Rock Tomb
1168,Blastoise,Facade
1169,Blastoise,Rest
1170,Blastoise,Attract
1171,Blastoise,Round
1172,Blastoise,Focus Blast
1173,Blastoise,Scald
1174,Blastoise,Fling
1175,Blastoise,Giga Impact
1176,Blastoise,Gyro Ball
1177,Blastoise,Bulldoze
1178,Blastoise,Rock Slide
1179,Blastoise,Dragon Tail
1180,Blastoise,Swagger
1181,Blastoise,Sleep Talk
1182,Blastoise,Substitute
1183,Blastoise,Flash Cannon
1184,Blastoise,Surf
1185,Blastoise,Dark Pulse
1186,Blastoise,Waterfall
1187,Blastoise,Confide
1188,Blastoise,Mirror Coat
1189,Blastoise,Haze
1190,Blastoise,Mist
1191,Blastoise,Foresight
1192,Blastoise,Flail
1193,Blastoise,Refresh
1194,Blastoise,Mud Sport
1195,Blastoise,Yawn
1196,Blastoise,Muddy Water
1197,Blastoise,Fake Out
1198,Blastoise,Aqua Ring
1199,Blastoise,Aqua Jet
1200,Blastoise,Water Spout
1201,Blastoise,Brine
1202,Blastoise,Dragon Pulse
1203,Blastoise,Aura Sphere
1204,Blastoise,Hydro Cannon
1205,Blastoise,Water Pledge
1206,Blastoise,Signal Beam
1207,Blastoise,Ice Punch
1208,Blastoise,Iron Defense
1209,Blastoise,Icy Wind
1210,Blastoise,Aqua Tail
1211,Blastoise,Zen Headbutt
1212,Blastoise,Dragon Pulse
1213,Blastoise,Iron Tail
1214,Blastoise,Snore
1215,Blastoise,Focus Punch
1216,Blastoise,Water Pulse
1217,Blastoise,Outrage
1218,Blastoise,Liquidation
1219,Blastoise,Breakneck Blitz
1220,Blastoise,All-Out Pummeling
1221,Blastoise,Tectonic Rage
1222,Blastoise,Continental Crush
1223,Blastoise,Savage Spin-Out
1224,Blastoise,Corkscrew Crash
1225,Blastoise,Hydro Vortex
1226,Blastoise,Shattered Psyche
1227,Blastoise,Subzero Slammer
1228,Blastoise,Devastating Drake
1229,Blastoise,Black Hole Eclipse
1230,Blastoise,Tectonic Rage
1231,Blastoise,Dig
1232,Blastoise,Rock Smash
1233,Blastoise,Secret Power
1234,Blastoise,Power-up Punch
1235,Blastoise,Strength
1236,Blastoise,Dive
1237,Blastoise,Secret Power
1238,Blastoise,Endure
1239,Blastoise,Avalanche
1240,Blastoise,Captivate
1241,Blastoise,Natural Gift
1242,Blastoise,Whirlpool
1243,Blastoise,Mud-slap
1244,Blastoise,Rollout
1245,Blastoise,Headbutt
1246,Blastoise,Mega Punch
1247,Blastoise,Mega Kick
1248,Blastoise,Body Slam
1249,Blastoise,Double-edge
1250,Blastoise,Counter
1251,Blastoise,Seismic Toss
1252,Blastoise,Mimic
1253,Blastoise,Dynamic Punch
1254,Blastoise,Defense Curl
1255,Blastoise,Curse
1256,Blastoise,Take Down
1257,Blastoise,Bubble Beam
1258,Blastoise,Submission
1259,Blastoise,Rage
1260,Blastoise,Fissure
1261,Blastoise,Reflect
1262,Blastoise,Bide
1263,Blastoise,Flash Cannon
1264,Blastoise,Fake Out
1265,Blastoise,Aqua Jet
1266,Blastoise,Tackle
1267,Blastoise,Tail Whip
1268,Blastoise,Bubble
1269,Blastoise,Withdraw
1270,Blastoise,Tail Whip
1271,Blastoise,Bubble
1272,Blastoise,Withdraw
1273,Blastoise,Water Gun
1274,Blastoise,Bite
1275,Blastoise,Bubble Beam
1276,Blastoise,Protect
1277,Blastoise,Headbutt
1278,Blastoise,Hydro Pump
1279,Blastoise,Skull Bash
1280,Blastoise,Headbutt
1281,Blastoise,Rest
1282,Blastoise,Protect
1283,Blastoise,Substitute
1284,Blastoise,Reflect
1285,Blastoise,Dig
1286,Blastoise,Facade
1287,Blastoise,Brick Break
1288,Blastoise,Seismic Toss
1289,Blastoise,Dragon Tail
1290,Blastoise,Iron Tail
1291,Blastoise,Dark Pulse
1292,Blastoise,Rock Slide
1293,Blastoise,Waterfall
1294,Blastoise,Toxic
1295,Blastoise,Scald
1296,Blastoise,Dragon Pulse
1297,Blastoise,Ice Punch
1298,Blastoise,Outrage
1299,Blastoise,Earthquake
1300,Blastoise,Surf
1301,Blastoise,Hyper Beam
1302,Blastoise,Blizzard
1303,Blastoise,Flash Cannon
1304,Blastoise,Ice Beam
1305,Caterpie,Tackle
1306,Caterpie,String Shot
1307,Caterpie,Bug Bite
1308,Caterpie,Bug Bite
1309,Caterpie,Electroweb
1310,Caterpie,Snore
1311,Caterpie,Breakneck Blitz
1312,Caterpie,Savage Spin-Out
1313,Caterpie,Gigavolt Havoc
1314,Caterpie,Tackle
1315,Caterpie,String Shot
1316,Metapod,Harden
1317,Metapod,Harden
1318,Metapod,Bug Bite
1319,Metapod,Iron Defense
1320,Metapod,Electroweb
1321,Metapod,Breakneck Blitz
1322,Metapod,Savage Spin-Out
1323,Metapod,Gigavolt Havoc
1324,Metapod,Tackle
1325,Metapod,String Shot
1326,Metapod,Bug Bite
1327,Metapod,Snore
1328,Metapod,Harden
1329,Metapod,Harden
1330,Metapod,Tackle
1331,Metapod,String Shot
1332,Butterfree,Gust
1333,Butterfree,Confusion
1334,Butterfree,Confusion
1335,Butterfree,Poison Powder
1336,Butterfree,Stun Spore
1337,Butterfree,Sleep Powder
1338,Butterfree,Psybeam
1339,Butterfree,Silver Wind
1340,Butterfree,Supersonic
1341,Butterfree,Safeguard
1342,Butterfree,Whirlwind
1343,Butterfree,Bug Buzz
1344,Butterfree,Rage Powder
1345,Butterfree,Captivate
1346,Butterfree,Tailwind
1347,Butterfree,Air Slash
1348,Butterfree,Quiver Dance
1349,Butterfree,Toxic
1350,Butterfree,Venoshock
1351,Butterfree,Hidden Power
1352,Butterfree,Sunny Day
1353,Butterfree,Hyper Beam
1354,Butterfree,Protect
1355,Butterfree,Rain Dance
1356,Butterfree,Roost
1357,Butterfree,Safeguard
1358,Butterfree,Frustration
1359,Butterfree,Solar Beam
1360,Butterfree,Return
1361,Butterfree,Psychic
1362,Butterfree,Shadow Ball
1363,Butterfree,Double Team
1364,Butterfree,Aerial Ace
1365,Butterfree,Facade
1366,Butterfree,Rest
1367,Butterfree,Attract
1368,Butterfree,Thief
1369,Butterfree,Round
1370,Butterfree,Energy Ball
1371,Butterfree,Acrobatics
1372,Butterfree,Giga Impact
1373,Butterfree,Psych Up
1374,Butterfree,Infestation
1375,Butterfree,Dream Eater
1376,Butterfree,Swagger
1377,Butterfree,Sleep Talk
1378,Butterfree,U-turn
1379,Butterfree,Substitute
1380,Butterfree,Confide
1381,Butterfree,Bug Bite
1382,Butterfree,Signal Beam
1383,Butterfree,Electroweb
1384,Butterfree,Snore
1385,Butterfree,Tailwind
1386,Butterfree,Giga Drain
1387,Butterfree,Skill Swap
1388,Butterfree,Defog
1389,Butterfree,Breakneck Blitz
1390,Butterfree,Supersonic Skystrike
1391,Butterfree,Acid Downpour
1392,Butterfree,Savage Spin-Out
1393,Butterfree,Never-Ending Nightmare
1394,Butterfree,Bloom Doom
1395,Butterfree,Gigavolt Havoc
1396,Butterfree,Shattered Psyche
1397,Butterfree,Black Hole Eclipse
1398,Butterfree,Devastating Drake
1399,Butterfree,Harden
1400,Butterfree,Tackle
1401,Butterfree,String Shot
1402,Butterfree,Bug Bite
1403,Butterfree,Flash
1404,Butterfree,Struggle Bug
1405,Butterfree,Secret Power
1406,Butterfree,Secret Power
1407,Butterfree,Endure
1408,Butterfree,Natural Gift
1409,Butterfree,Air Cutter
1410,Butterfree,Ominous Wind
1411,Butterfree,Swift
1412,Butterfree,Twister
1413,Butterfree,Double-edge
1414,Butterfree,Mimic
1415,Butterfree,Nightmare
1416,Butterfree,Curse
1417,Butterfree,Sweet Scent
1418,Butterfree,Razor Wind
1419,Butterfree,Take Down
1420,Butterfree,Rage
1421,Butterfree,Mega Drain
1422,Butterfree,Teleport
1423,Butterfree,Reflect
1424,Butterfree,Bide
1425,Butterfree,Psywave
1426,Butterfree,Gust
1427,Butterfree,Gust
1428,Butterfree,Confusion
1429,Butterfree,Poison Powder
1430,Butterfree,Stun Spore
1431,Butterfree,Sleep Powder
1432,Butterfree,Psybeam
1433,Butterfree,Supersonic
1434,Butterfree,Quiver Dance
1435,Butterfree,Whirlwind
1436,Butterfree,Air Slash
1437,Butterfree,Bug Buzz
1438,Butterfree,Headbutt
1439,Butterfree,Teleport
1440,Butterfree,Rest
1441,Butterfree,Protect
1442,Butterfree,Substitute
1443,Butterfree,Reflect
1444,Butterfree,Facade
1445,Butterfree,U-turn
1446,Butterfree,Toxic
1447,Butterfree,Psychic
1448,Butterfree,Shadow Ball
1449,Butterfree,Solar Beam
1450,Butterfree,Hyper Beam
1451,Butterfree,Roost
1452,Butterfree,Mega Drain
1453,Butterfree,Dream Eater
1454,Butterfree,Harden
1455,Butterfree,Tackle
1456,Butterfree,String Shot
1457,Weedle,Poison Sting
1458,Weedle,String Shot
1459,Weedle,Bug Bite
1460,Weedle,Bug Bite
1461,Weedle,Electroweb
1462,Weedle,Acid Downpour
1463,Weedle,Savage Spin-Out
1464,Weedle,Gigavolt Havoc
1465,Weedle,Poison Sting
1466,Weedle,String Shot
1467,Kakuna,Harden
1468,Kakuna,Harden
1469,Kakuna,Bug Bite
1470,Kakuna,Iron Defense
1471,Kakuna,Electroweb
1472,Kakuna,Acid Downpour
1473,Kakuna,Savage Spin-Out
1474,Kakuna,Gigavolt Havoc
1475,Kakuna,Poison Sting
1476,Kakuna,String Shot
1477,Kakuna,Bug Bite
1478,Kakuna,Harden
1479,Kakuna,Harden
1480,Kakuna,Poison Sting
1481,Kakuna,String Shot
1482,Beedrill,Twineedle
1483,Beedrill,Fury Attack
1484,Beedrill,Fury Attack
1485,Beedrill,Rage
1486,Beedrill,Pursuit
1487,Beedrill,Focus Energy
1488,Beedrill,Venoshock
1489,Beedrill,Assurance
1490,Beedrill,Toxic Spikes
1491,Beedrill,Pin Missile
1492,Beedrill,Poison Jab
1493,Beedrill,Agility
1494,Beedrill,Endeavor
1495,Beedrill,Fell Stinger
1496,Beedrill,Twineedle
1497,Beedrill,Fury Attack
1498,Beedrill,Fury Attack
1499,Beedrill,Rage
1500,Beedrill,Pursuit
1501,Beedrill,Focus Energy
1502,Beedrill,Venoshock
1503,Beedrill,Assurance
1504,Beedrill,Toxic Spikes
1505,Beedrill,Pin Missile
1506,Beedrill,Poison Jab
1507,Beedrill,Agility
1508,Beedrill,Endeavor
1509,Beedrill,Fell Stinger
1510,Beedrill,Toxic
1511,Beedrill,Venoshock
1512,Beedrill,Hidden Power
1513,Beedrill,Sunny Day
1514,Beedrill,Hyper Beam
1515,Beedrill,Protect
1516,Beedrill,Roost
1517,Beedrill,Frustration
1518,Beedrill,Solar Beam
1519,Beedrill,Return
1520,Beedrill,Brick Break
1521,Beedrill,Double Team
1522,Beedrill,Sludge Bomb
1523,Beedrill,Aerial Ace
1524,Beedrill,Facade
1525,Beedrill,Rest
1526,Beedrill,Attract
1527,Beedrill,Thief
1528,Beedrill,Round
1529,Beedrill,False Swipe
1530,Beedrill,Brutal Swing
1531,Beedrill,Acrobatics
1532,Beedrill,Payback
1533,Beedrill,Giga Impact
1534,Beedrill,Swords Dance
1535,Beedrill,X-Scissor
1536,Beedrill,Infestation
1537,Beedrill,Poison Jab
1538,Beedrill,Swagger
1539,Beedrill,Sleep Talk
1540,Beedrill,U-turn
1541,Beedrill,Substitute
1542,Beedrill,Confide
1543,Beedrill,Bug Bite
1544,Beedrill,Drill Run
1545,Beedrill,Electroweb
1546,Beedrill,Snore
1547,Beedrill,Knock Off
1548,Beedrill,Tailwind
1549,Beedrill,Giga Drain
1550,Beedrill,Endeavor
1551,Beedrill,Defog
1552,Beedrill,Throat Chop
1553,Beedrill,Laser Focus
1554,Beedrill,Breakneck Blitz
1555,Beedrill,All-Out Pummeling
1556,Beedrill,Supersonic Skystrike
1557,Beedrill,Acid Downpour
1558,Beedrill,Tectonic Rage
1559,Beedrill,Savage Spin-Out
1560,Beedrill,Bloom Doom
1561,Beedrill,Gigavolt Havoc
1562,Beedrill,Black Hole Eclipse
1563,Beedrill,Supersonic Skystrike
1564,Beedrill,Savage Spin-Out
1565,Beedrill,Never-Ending Nightmare
1566,Beedrill,Harden
1567,Beedrill,Poison Sting
1568,Beedrill,String Shot
1569,Beedrill,Bug Bite
1570,Beedrill,Flash
1571,Beedrill,Struggle Bug
1572,Beedrill,Rock Smash
1573,Beedrill,Secret Power
1574,Beedrill,Cut
1575,Beedrill,Secret Power
1576,Beedrill,Endure
1577,Beedrill,Silver Wind
1578,Beedrill,Captivate
1579,Beedrill,Natural Gift
1580,Beedrill,Air Cutter
1581,Beedrill,Fury Cutter
1582,Beedrill,Ominous Wind
1583,Beedrill,Swift
1584,Beedrill,Double-edge
1585,Beedrill,Mimic
1586,Beedrill,Curse
1587,Beedrill,Sweet Scent
1588,Beedrill,Take Down
1589,Beedrill,Mega Drain
1590,Beedrill,Reflect
1591,Beedrill,Bide
1592,Beedrill,Skull Bash
1593,Beedrill,Twineedle
1594,Beedrill,Twineedle
1595,Beedrill,Peck
1596,Beedrill,Rage
1597,Beedrill,Fury Attack
1598,Beedrill,Focus Energy
1599,Beedrill,Poison Jab
1600,Beedrill,Agility
1601,Beedrill,Pin Missile
1602,Beedrill,Outrage
1603,Beedrill,Headbutt
1604,Beedrill,Rest
1605,Beedrill,Protect
1606,Beedrill,Substitute
1607,Beedrill,Reflect
1608,Beedrill,Facade
1609,Beedrill,Brick Break
1610,Beedrill,U-turn
1611,Beedrill,X-Scissor
1612,Beedrill,Poison Jab
1613,Beedrill,Toxic
1614,Beedrill,Outrage
1615,Beedrill,Solar Beam
1616,Beedrill,Hyper Beam
1617,Beedrill,Roost
1618,Beedrill,Sludge Bomb
1619,Beedrill,Mega Drain
1620,Beedrill,Drill Run
1621,Beedrill,Harden
1622,Beedrill,Poison Sting
1623,Beedrill,String Shot
1624,Pidgey,Tackle
1625,Pidgey,Sand Attack
1626,Pidgey,Gust
1627,Pidgey,Quick Attack
1628,Pidgey,Whirlwind
1629,Pidgey,Twister
1630,Pidgey,Feather Dance
1631,Pidgey,Agility
1632,Pidgey,Wing Attack
1633,Pidgey,Roost
1634,Pidgey,Tailwind
1635,Pidgey,Mirror Move
1636,Pidgey,Air Slash
1637,Pidgey,Hurricane
1638,Pidgey,Work Up
1639,Pidgey,Toxic
1640,Pidgey,Hidden Power
1641,Pidgey,Sunny Day
1642,Pidgey,Protect
1643,Pidgey,Rain Dance
1644,Pidgey,Roost
1645,Pidgey,Frustration
1646,Pidgey,Return
1647,Pidgey,Double Team
1648,Pidgey,Aerial Ace
1649,Pidgey,Facade
1650,Pidgey,Rest
1651,Pidgey,Attract
1652,Pidgey,Thief
1653,Pidgey,Round
1654,Pidgey,Steel Wing
1655,Pidgey,Fly
1656,Pidgey,Swagger
1657,Pidgey,Sleep Talk
1658,Pidgey,U-turn
1659,Pidgey,Substitute
1660,Pidgey,Confide
1661,Pidgey,Pursuit
1662,Pidgey,Feint Attack
1663,Pidgey,Foresight
1664,Pidgey,Steel Wing
1665,Pidgey,Air Cutter
1666,Pidgey,Air Slash
1667,Pidgey,Brave Bird
1668,Pidgey,Uproar
1669,Pidgey,Defog
1670,Pidgey,Uproar
1671,Pidgey,Snore
1672,Pidgey,Heat Wave
1673,Pidgey,Tailwind
1674,Pidgey,Sky Attack
1675,Pidgey,Defog
1676,Pidgey,Breakneck Blitz
1677,Pidgey,Supersonic Skystrike
1678,Pidgey,Savage Spin-Out
1679,Pidgey,Corkscrew Crash
1680,Pidgey,Inferno Overdrive
1681,Pidgey,Devastating Drake
1682,Pidgey,Black Hole Eclipse
1683,Pidgey,Breakneck Blitz
1684,Pidgey,Tectonic Rage
1685,Pidgey,Never-Ending Nightmare
1686,Pidgey,Secret Power
1687,Pidgey,Pluck
1688,Pidgey,Secret Power
1689,Pidgey,Endure
1690,Pidgey,Captivate
1691,Pidgey,Natural Gift
1692,Pidgey,Ominous Wind
1693,Pidgey,Swift
1694,Pidgey,Mud-slap
1695,Pidgey,Double-edge
1696,Pidgey,Mimic
1697,Pidgey,Sky Attack
1698,Pidgey,Curse
1699,Pidgey,Detect
1700,Pidgey,Razor Wind
1701,Pidgey,Take Down
1702,Pidgey,Rage
1703,Pidgey,Reflect
1704,Pidgey,Bide
1705,Pidgey,Tackle
1706,Pidgey,Sand Attack
1707,Pidgey,Gust
1708,Pidgey,Mirror Move
1709,Pidgey,Quick Attack
1710,Pidgey,Wing Attack
1711,Pidgey,Roost
1712,Pidgey,Whirlwind
1713,Pidgey,Agility
1714,Pidgey,Air Slash
1715,Pidgey,Razor Wind
1716,Pidgey,Headbutt
1717,Pidgey,Rest
1718,Pidgey,Protect
1719,Pidgey,Substitute
1720,Pidgey,Reflect
1721,Pidgey,Facade
1722,Pidgey,Fly
1723,Pidgey,U-turn
1724,Pidgey,Toxic
1725,Pidgey,Roost
1726,Pidgeotto,Tackle
1727,Pidgeotto,Sand Attack
1728,Pidgeotto,Gust
1729,Pidgeotto,Sand Attack
1730,Pidgeotto,Gust
1731,Pidgeotto,Quick Attack
1732,Pidgeotto,Whirlwind
1733,Pidgeotto,Twister
1734,Pidgeotto,Feather Dance
1735,Pidgeotto,Agility
1736,Pidgeotto,Wing Attack
1737,Pidgeotto,Roost
1738,Pidgeotto,Tailwind
1739,Pidgeotto,Mirror Move
1740,Pidgeotto,Air Slash
1741,Pidgeotto,Hurricane
1742,Pidgeotto,Work Up
1743,Pidgeotto,Toxic
1744,Pidgeotto,Hidden Power
1745,Pidgeotto,Sunny Day
1746,Pidgeotto,Protect
1747,Pidgeotto,Rain Dance
1748,Pidgeotto,Roost
1749,Pidgeotto,Frustration
1750,Pidgeotto,Return
1751,Pidgeotto,Double Team
1752,Pidgeotto,Aerial Ace
1753,Pidgeotto,Facade
1754,Pidgeotto,Rest
1755,Pidgeotto,Attract
1756,Pidgeotto,Thief
1757,Pidgeotto,Round
1758,Pidgeotto,Steel Wing
1759,Pidgeotto,Fly
1760,Pidgeotto,Swagger
1761,Pidgeotto,Sleep Talk
1762,Pidgeotto,U-turn
1763,Pidgeotto,Substitute
1764,Pidgeotto,Confide
1765,Pidgeotto,Pursuit
1766,Pidgeotto,Feint Attack
1767,Pidgeotto,Foresight
1768,Pidgeotto,Steel Wing
1769,Pidgeotto,Air Cutter
1770,Pidgeotto,Air Slash
1771,Pidgeotto,Brave Bird
1772,Pidgeotto,Uproar
1773,Pidgeotto,Defog
1774,Pidgeotto,Uproar
1775,Pidgeotto,Snore
1776,Pidgeotto,Heat Wave
1777,Pidgeotto,Tailwind
1778,Pidgeotto,Sky Attack
1779,Pidgeotto,Defog
1780,Pidgeotto,Breakneck Blitz
1781,Pidgeotto,Supersonic Skystrike
1782,Pidgeotto,Savage Spin-Out
1783,Pidgeotto,Corkscrew Crash
1784,Pidgeotto,Inferno Overdrive
1785,Pidgeotto,Devastating Drake
1786,Pidgeotto,Black Hole Eclipse
1787,Pidgeotto,Breakneck Blitz
1788,Pidgeotto,Tectonic Rage
1789,Pidgeotto,Never-Ending Nightmare
1790,Pidgeotto,Secret Power
1791,Pidgeotto,Pluck
1792,Pidgeotto,Secret Power
1793,Pidgeotto,Endure
1794,Pidgeotto,Captivate
1795,Pidgeotto,Natural Gift
1796,Pidgeotto,Ominous Wind
1797,Pidgeotto,Swift
1798,Pidgeotto,Mud-slap
1799,Pidgeotto,Double-edge
1800,Pidgeotto,Mimic
1801,Pidgeotto,Sky Attack
1802,Pidgeotto,Curse
1803,Pidgeotto,Detect
1804,Pidgeotto,Razor Wind
1805,Pidgeotto,Take Down
1806,Pidgeotto,Rage
1807,Pidgeotto,Reflect
1808,Pidgeotto,Bide
1809,Pidgeotto,Tackle
1810,Pidgeotto,Sand Attack
1811,Pidgeotto,Gust
1812,Pidgeotto,Quick Attack
1813,Pidgeotto,Sand Attack
1814,Pidgeotto,Gust
1815,Pidgeotto,Quick Attack
1816,Pidgeotto,Mirror Move
1817,Pidgeotto,Wing Attack
1818,Pidgeotto,Roost
1819,Pidgeotto,Whirlwind
1820,Pidgeotto,Agility
1821,Pidgeotto,Air Slash
1822,Pidgeotto,Razor Wind
1823,Pidgeotto,Headbutt
1824,Pidgeotto,Rest
1825,Pidgeotto,Protect
1826,Pidgeotto,Substitute
1827,Pidgeotto,Reflect
1828,Pidgeotto,Facade
1829,Pidgeotto,Fly
1830,Pidgeotto,U-turn
1831,Pidgeotto,Toxic
1832,Pidgeotto,Roost
1833,Pidgeot,Hurricane
1834,Pidgeot,Tackle
1835,Pidgeot,Sand Attack
1836,Pidgeot,Gust
1837,Pidgeot,Quick Attack
1838,Pidgeot,Sand Attack
1839,Pidgeot,Gust
1840,Pidgeot,Quick Attack
1841,Pidgeot,Whirlwind
1842,Pidgeot,Twister
1843,Pidgeot,Feather Dance
1844,Pidgeot,Agility
1845,Pidgeot,Wing Attack
1846,Pidgeot,Roost
1847,Pidgeot,Tailwind
1848,Pidgeot,Mirror Move
1849,Pidgeot,Air Slash
1850,Pidgeot,Hurricane
1851,Pidgeot,Work Up
1852,Pidgeot,Toxic
1853,Pidgeot,Hidden Power
1854,Pidgeot,Sunny Day
1855,Pidgeot,Hyper Beam
1856,Pidgeot,Protect
1857,Pidgeot,Rain Dance
1858,Pidgeot,Roost
1859,Pidgeot,Frustration
1860,Pidgeot,Return
